Probe,p-value,q_value,DEG
221520_s_at,0.00040487944484400367,0.025561928886897445,1.0
221524_s_at,1.806698517350333e-05,0.003983114574037478,1.0
221539_at,3.6036146394078908e-06,0.0016697256814375123,1.0
221540_x_at,0.00021258646878993023,0.01739994787588239,1.0
221547_at,0.0006655795835969991,0.03578226522435194,1.0
221579_s_at,0.000266112698260335,0.020320826504726,1.0
221580_s_at,8.662308559748576e-06,0.002616639339802505,1.0
221652_s_at,0.00029145544209904827,0.0215633644069898,1.0
221711_s_at,8.994956543577545e-05,0.009870319189816472,1.0
221746_at,0.000752173364749789,0.038833879808965736,1.0
221765_at,3.1193739978627416e-05,0.005229859238257609,1.0
221779_at,0.00038468956578065986,0.025561928886897445,1.0
221823_at,1.080965328368844e-05,0.002969938659726962,1.0
221825_at,0.00023870560426194262,0.01888745139366384,1.0
221830_at,0.00046239616107514916,0.02827909407917649,1.0
221843_s_at,0.00012096420357938424,0.012113036319968561,1.0
221872_at,0.0002867166800579951,0.02132821017982433,1.0
221881_s_at,1.9730880243338735e-05,0.0040905121450992765,1.0
221918_at,4.331148048966264e-06,0.001807675721963592,1.0
221922_at,2.4592750772083604e-06,0.0013861944829522382,1.0
221931_s_at,0.0007174585819302649,0.037430389281524076,1.0
221935_s_at,0.0006067510270199427,0.03364514442425494,1.0
221957_at,0.00040487944484400367,0.025561928886897445,1.0
222056_s_at,0.00040487944484400367,0.025561928886897445,1.0
222077_s_at,0.0006267946745552488,0.03428546289378226,1.0
222148_s_at,0.000356820952613387,0.02448342672802264,1.0
222158_s_at,0.00036554895131274504,0.02492068443020491,1.0
222182_s_at,3.3697674543269493e-05,0.005434868305761827,1.0
222201_s_at,0.0001341400281764594,0.012934931288444298,1.0
222242_s_at,0.0006889135104177464,0.03644596240166605,1.0
222258_s_at,0.00027064008214145103,0.02048192832621084,1.0
222275_at,0.00031957086461793414,0.022810100552200455,1.0
222406_s_at,0.00013785596021014454,0.013177053539317576,1.0
222413_s_at,7.019486394982576e-05,0.00852829479197363,1.0
222423_at,8.899154406117562e-05,0.009870319189816472,1.0
222439_s_at,0.0006921465814661286,0.03645772094572311,1.0
222443_s_at,0.0006483824364129469,0.03502995030719157,1.0
222446_s_at,6.623474833835895e-05,0.008241892595794092,1.0
222448_s_at,0.00037869832383722544,0.025561928886897445,1.0
222457_s_at,8.176339756070843e-05,0.009379759850180865,1.0
222473_s_at,4.996949179725266e-05,0.006922500902495584,1.0
222474_s_at,0.00024032552567515803,0.018988147566892002,1.0
222496_s_at,0.00030792179534499365,0.022383481260888762,1.0
222549_at,6.876866248310906e-07,0.0008545287775599972,1.0
222587_s_at,7.375537762126725e-05,0.008824015911253364,1.0
222605_at,0.0003912420096067317,0.025561928886897445,1.0
222606_at,0.0005110246363611111,0.03008084306364946,1.0
222608_s_at,2.5028252856925013e-08,0.000135410973622922,1.0
222619_at,5.066529085921715e-05,0.006995264590221459,1.0
222627_at,0.00013263197235269977,0.012880001148356081,1.0
222661_at,0.0002657777085026323,0.020320826504726,1.0
222670_s_at,0.000752173364749789,0.038833879808965736,1.0
222684_s_at,7.252154631597317e-06,0.0023917741428792568,1.0
222699_s_at,9.247587711673203e-07,0.0009631928828867648,1.0
222702_x_at,9.110388321618997e-06,0.0027071221819810797,1.0
222740_at,5.187293678102755e-05,0.007079018836398437,1.0
222760_at,0.0001269443531604375,0.012540359183937397,1.0
222787_s_at,0.00013226141350954076,0.012880001148356081,1.0
222791_at,0.00044660514251845926,0.027559973100673547,1.0
222794_x_at,6.154297322649148e-05,0.007917322496843345,1.0
222835_at,1.3285677523605433e-05,0.003301792811832396,1.0
222843_at,0.0001173068297774874,0.011899352352660712,1.0
222850_s_at,0.0006225688516374443,0.03421000197314298,1.0
222891_s_at,0.00013281240947547306,0.012880001148356081,1.0
222958_s_at,3.331652906382982e-05,0.005411414950469741,1.0
222977_at,0.0004120041183466869,0.0257718474743805,1.0
222979_s_at,0.000318267932366382,0.022746796342656125,1.0
222983_s_at,0.0005038648667660287,0.02987940519569698,1.0
222993_at,4.325630085667359e-05,0.006348215344008073,1.0
222996_s_at,1.4741057983390352e-06,0.0011716111578807316,1.0
223004_s_at,0.0007560098897341833,0.038980204631879845,1.0
223018_at,0.0004072684808026017,0.025594717457335915,1.0
223028_s_at,6.246306550241488e-05,0.007992060022010278,1.0
223038_s_at,8.19715065148369e-06,0.002532085942767631,1.0
223062_s_at,7.377328285994727e-07,0.0008963453867483592,1.0
223075_s_at,1.7316286956962269e-06,0.0012138051145793745,1.0
223076_s_at,0.0009723900206994597,0.04655466233077317,1.0
223079_s_at,3.469591885698247e-05,0.005482657119958141,1.0
223090_x_at,6.466598888791835e-05,0.008109203996437926,1.0
223100_s_at,3.65894383090739e-05,0.005717574620769876,1.0
223111_x_at,0.0002759039626677469,0.020664450902546656,1.0
223130_s_at,0.00037703742844081027,0.025544636183396904,1.0
223132_s_at,1.13416682128432e-05,0.003061888684014441,1.0
223151_at,0.00024994898678613463,0.019477827335806205,1.0
223155_at,0.000646728929345097,0.034975177262060515,1.0
223189_x_at,0.0002407177396407884,0.018991691796334927,1.0
223190_s_at,0.0006565039393833035,0.03539877010432162,1.0
223234_at,0.0002951960374529292,0.02166421925870994,1.0
223236_at,0.000985479525075398,0.04705772317336016,1.0
223243_s_at,0.00019820360172825786,0.01651948464099466,1.0
223261_at,7.43813548409383e-05,0.008872207584209311,1.0
223287_s_at,1.3975986352654781e-06,0.0011552227189640409,1.0
223296_at,0.0003061862749094592,0.022291257763881068,1.0
223300_s_at,4.993115294811759e-06,0.001973377663081579,1.0
223301_s_at,2.858894180585568e-05,0.004978026730048278,1.0
223307_at,3.258941885067241e-05,0.005366947215844921,1.0
223315_at,1.5255815354259943e-05,0.0035953090710955276,1.0
223316_at,0.0009711286692437708,0.04653502190263205,1.0
223343_at,0.0001765221431930284,0.015368388820189215,1.0
223344_s_at,3.112093699544398e-05,0.005229859238257609,1.0
223358_s_at,0.00038094879582790335,0.025561928886897445,1.0
223361_at,0.0007669832892618835,0.03933847217672934,1.0
223381_at,0.00019245223310823038,0.0163136834809186,1.0
223423_at,0.0003110809231196004,0.02241377398530199,1.0
223429_x_at,0.00014760547082226088,0.013795434388388228,1.0
223454_at,0.0008535426415517654,0.04245964880603869,1.0
223466_x_at,3.412715287667842e-06,0.001645626171387262,1.0
223491_at,2.3925492998524954e-05,0.004464594981891986,1.0
223592_s_at,0.00019488547006232056,0.016417468160960232,1.0
223675_s_at,7.727121091855397e-05,0.009043865259006105,1.0
223696_at,0.0002286469841067085,0.018250034826327425,1.0
223738_s_at,0.0004587758849766346,0.02815215657811167,1.0
223776_x_at,0.0001824609317649583,0.015773122396222316,1.0
223861_at,0.00034539719283609963,0.02405680448192834,1.0
223864_at,2.9461741204793032e-05,0.00504670069840504,1.0
223989_s_at,4.400051873922703e-06,0.001822521486414574,1.0
224191_x_at,0.0006842688867849803,0.036428823159658036,1.0
224217_s_at,4.3308355250388866e-05,0.006348215344008073,1.0
224250_s_at,1.1485204674230378e-05,0.0030712314203311833,1.0
224254_x_at,0.00012832218498219755,0.01259607803213941,1.0
224331_s_at,0.0009541502103046089,0.04584197078067179,1.0
224333_s_at,0.0009119189885865499,0.04463667923094863,1.0
224428_s_at,9.573702535775656e-07,0.0009693373817472852,1.0
224516_s_at,5.771215492854425e-06,0.0020896768680252692,1.0
224523_s_at,0.0003115586324431553,0.02241377398530199,1.0
224576_at,8.345781989786694e-05,0.009467295613652898,1.0
224609_at,0.0003234641079591837,0.023027864717016108,1.0
224610_at,0.00018581580589132653,0.015923948569135232,1.0
224652_at,0.00018290186738372107,0.015773122396222316,1.0
224699_s_at,5.1418087017817e-06,0.00197977739978813,1.0
224706_at,0.0008159405601964893,0.04115456653943086,1.0
224740_at,0.00017556144923251904,0.015347988795802393,1.0
224751_at,0.0005644807254322115,0.0317520408055619,1.0
224778_s_at,1.7579435147285476e-05,0.003983114574037478,1.0
224809_x_at,0.00019602178451399977,0.016419093639543705,1.0
224838_at,0.0005462420883787455,0.03098110599803725,1.0
224847_at,3.918195826081648e-08,0.00015312507727994925,1.0
224848_at,4.321474397272981e-05,0.006348215344008073,1.0
224851_at,3.950836434191129e-06,0.0017528039660277108,1.0
224861_at,0.000860032198523631,0.04259262722307928,1.0
224862_at,0.0008812768843828684,0.04348719643829723,1.0
224863_at,0.0005162703476865949,0.030092837163928122,1.0
224869_s_at,0.0010515020990545837,0.04960386304211334,1.0
224870_at,0.0008534137848843829,0.04245964880603869,1.0
224879_at,0.00017220177129365655,0.015185696524968826,1.0
224901_at,9.116618547521387e-05,0.009870319189816472,1.0
224903_at,1.779530242988885e-05,0.003983114574037478,1.0
224909_s_at,7.670426104389214e-05,0.009018936500160866,1.0
224913_s_at,0.0007069459263637675,0.0369591035641601,1.0
224925_at,0.0005227361720761981,0.03015895902902856,1.0
224938_at,0.00040535351341844194,0.025561928886897445,1.0
224939_at,0.0005985114267307187,0.033323434069757685,1.0
224956_at,1.2559820996487865e-05,0.0032545412937581707,1.0
224957_at,0.0007204967658600294,0.037517295879425816,1.0
224967_at,0.0006993249056531878,0.03662412760209583,1.0
224970_at,6.281058650318939e-05,0.00800505551762676,1.0
224976_at,0.0007984442251538049,0.04057150372703001,1.0
224989_at,2.2257899190819385e-06,0.0013181461734708129,1.0
224990_at,1.3163406770383321e-05,0.003286343676578576,1.0
224999_at,0.0005462420883787455,0.03098110599803725,1.0
225064_at,2.8587414906439155e-06,0.0015470742036236042,1.0
225068_at,0.0003827895463760377,0.025561928886897445,1.0
225071_at,0.0010561064400521597,0.04969244372620639,1.0
225074_at,0.0008075210425215808,0.040918640407662125,1.0
225081_s_at,0.00010746025493001192,0.011148746562236056,1.0
225082_at,1.679015612397277e-05,0.0038723690105944173,1.0
225092_at,1.7231261889696003e-05,0.003925496849246371,1.0
225106_s_at,0.00042421481073175925,0.026446915366885905,1.0
225148_at,0.0006907585457854208,0.03645562933838551,1.0
225178_at,0.0005709308512220629,0.032040987498479855,1.0
225180_at,0.0005289594532019784,0.03031536488869829,1.0
225182_at,8.973899099236391e-05,0.009870319189816472,1.0
225185_at,1.521270206846153e-05,0.0035953090710955276,1.0
225194_at,0.0002481838509435662,0.019440475716818745,1.0
225205_at,6.019906101387513e-05,0.007836627764127673,1.0
225219_at,0.0003921269109662844,0.025561928886897445,1.0
225229_at,1.544779103559599e-06,0.0011895886970017054,1.0
225240_s_at,1.803672996561385e-05,0.003983114574037478,1.0
225276_at,0.00012349218441369,0.012298606890379784,1.0
225286_at,0.00047821935222190984,0.028990602495872635,1.0
225304_s_at,0.0006982824602381584,0.036604595890240954,1.0
225315_at,0.0006026740850210031,0.03352106368110208,1.0
225327_at,3.677452392068207e-06,0.0016896194078683125,1.0
225334_at,3.1656577916102516e-05,0.0052608613907687085,1.0
225411_at,0.00047044383604444924,0.028611253321168255,1.0
225421_at,4.481026495618085e-08,0.00015312507727994925,1.0
225431_x_at,8.505056899306604e-08,0.0002325069929847943,1.0
225439_at,0.00021579530871036087,0.01755745313056396,1.0
225489_at,6.948307526142375e-05,0.00846099585727916,1.0
225490_at,8.652957165309476e-05,0.00971458794688492,1.0
225516_at,0.000877021014155391,0.04331628179669919,1.0
225520_at,3.2312880786703068e-06,0.0016358395898268428,1.0
225527_at,6.095197701231449e-05,0.00791579416424773,1.0
225540_at,3.104070637120885e-05,0.005229859238257609,1.0
225544_at,9.491611223811122e-05,0.010175565561997512,1.0
225561_at,1.7817693485879936e-05,0.003983114574037478,1.0
225585_at,0.00017572640121028436,0.015347988795802393,1.0
225610_at,8.98076429380893e-05,0.009870319189816472,1.0
225612_s_at,1.051721399175635e-06,0.0010268369196415686,1.0
225629_s_at,0.0004689433945922474,0.028583589854326786,1.0
225655_at,0.0006945443533177918,0.036521959611531624,1.0
225656_at,0.0003620436772799271,0.024743422569100018,1.0
225657_at,0.000290302062379821,0.02150713449948064,1.0
225658_at,1.2344460531418804e-06,0.001098535811263488,1.0
225659_at,0.0001648486981859658,0.014679320151983193,1.0
225697_at,0.0005133137005648824,0.03008084306364946,1.0
225706_at,1.685640282618146e-05,0.0038723690105944173,1.0
225736_at,0.0004874051703124503,0.029081571184866564,1.0
225751_at,0.000224746413988733,0.018017610241692048,1.0
225761_at,5.537607633031871e-05,0.0074122900652514034,1.0
225764_at,0.0008542407624443085,0.04245964880603869,1.0
225788_at,7.778829931499516e-05,0.00905266829082385,1.0
225834_at,1.346341111689836e-07,0.0003200486968767034,1.0
225835_at,0.00043319137583896843,0.026914475538631365,1.0
225864_at,0.0007192434084585129,0.037487734373183215,1.0
225878_at,2.907219502381486e-07,0.0004967257071647117,1.0
225912_at,1.9890442211991307e-07,0.0003973539389373509,1.0
226030_at,2.1707559845180798e-05,0.004268413028604394,1.0
226034_at,0.00010286762845502999,0.010795177707828724,1.0
226064_s_at,0.0008541600157239661,0.04245964880603869,1.0
226120_at,0.0006947021124095635,0.036521959611531624,1.0
226126_at,0.00025065373511195464,0.019477827335806205,1.0
226134_s_at,0.00025673875726452415,0.019826541742143867,1.0
226153_s_at,0.0007855419416325573,0.04006483736824633,1.0
226189_at,0.00015785653134670744,0.014384676418968716,1.0
226213_at,0.0005564484795504889,0.03136476352517833,1.0
226245_at,0.0005612435994761622,0.031602465294911605,1.0
226259_at,2.185927111127993e-05,0.004268413028604394,1.0
226277_at,0.00010908047128332185,0.011274054380747868,1.0
226302_at,3.758181592603517e-05,0.005804479620779584,1.0
226320_at,0.0005131115273003412,0.03008084306364946,1.0
226345_at,0.00018202078191333486,0.01577176901919427,1.0
226449_at,4.682487962269468e-05,0.00664974102174242,1.0
226452_at,9.928530866693507e-06,0.0028421069378872644,1.0
226455_at,1.954912578148892e-05,0.0040905121450992765,1.0
226464_at,5.255292167006037e-06,0.002004151084404405,1.0
226466_s_at,0.0002951960374529292,0.02166421925870994,1.0
226488_at,2.316571023952231e-05,0.004413188875769625,1.0
226511_at,0.0005242773221101822,0.030173539564604432,1.0
226520_at,0.00034155269278790475,0.02384980009984507,1.0
226528_at,8.803637515852371e-05,0.009823242473045477,1.0
226534_at,7.867815938867174e-06,0.0025006257684191562,1.0
226554_at,0.0006278969979629692,0.03428546289378226,1.0
226560_at,0.00040487944484400367,0.025561928886897445,1.0
226661_at,0.00040487944484400367,0.025561928886897445,1.0
226679_at,0.000446513159995023,0.027559973100673547,1.0
226684_at,0.000374220997823418,0.025416811249683702,1.0
226712_at,0.0006805484242739771,0.03633689950896455,1.0
226742_at,0.0003920720120879364,0.025561928886897445,1.0
226752_at,2.9486607271497572e-05,0.00504670069840504,1.0
226785_at,0.0005002154546467045,0.02972747824218323,1.0
226806_s_at,0.0002672003756252221,0.020347048102101698,1.0
226817_at,1.3431941457359888e-06,0.0011474865612205497,1.0
226831_at,8.410132055419963e-05,0.00950049525062162,1.0
226880_at,0.000515840699630805,0.030092837163928122,1.0
226901_at,1.798526227126586e-05,0.003983114574037478,1.0
226921_at,0.00011114107063761355,0.01146535478700287,1.0
226936_at,2.1364051910360688e-07,0.0003973539389373509,1.0
226939_at,1.2663800451820673e-05,0.0032546053986330127,1.0
226941_at,0.0004113801424019586,0.0257718474743805,1.0
227052_at,4.025126325956225e-05,0.006012944859881328,1.0
227068_at,0.0007158914582135354,0.03738430322619394,1.0
227077_at,0.0001564768603041004,0.014330606929860452,1.0
227107_at,0.0006354456670596096,0.034433094000479836,1.0
227182_at,0.00032782942450658735,0.023271069428241538,1.0
227211_at,0.00040487944484400367,0.025561928886897445,1.0
227223_at,0.0001901350579820873,0.016204425870259054,1.0
227224_at,3.442745529832948e-05,0.005456003241843955,1.0
227232_at,0.00011838121460051595,0.01198609797830224,1.0
227249_at,0.0010515020990545837,0.04960386304211334,1.0
227262_at,0.00040487944484400367,0.025561928886897445,1.0
227274_at,3.857601754573481e-05,0.005907965712361486,1.0
227279_at,1.4045624421750455e-06,0.0011552227189640409,1.0
227290_at,0.0003485514937932727,0.02415969072445778,1.0
227357_at,6.948307526142375e-05,0.00846099585727916,1.0
227363_s_at,2.1076226974997394e-05,0.004256338697384043,1.0
227407_at,1.6492339899791873e-05,0.0038371007830685987,1.0
227498_at,0.00040487944484400367,0.025561928886897445,1.0
227514_at,0.00016472594836324834,0.014679320151983193,1.0
227522_at,1.5774830464260838e-05,0.0037016689082981172,1.0
227525_at,4.1850866163311506e-05,0.006217924205106132,1.0
227533_at,4.585989654743044e-05,0.006561967048873738,1.0
227536_at,0.000845422955958063,0.04225182826051837,1.0
227545_at,0.00013541712414651315,0.012989353092474749,1.0
227550_at,0.0008028685393091942,0.04075843768498625,1.0
227558_at,3.974441122233393e-06,0.0017528039660277108,1.0
227568_at,6.385735171837968e-05,0.00806328107437046,1.0
227629_at,0.00038053758341752964,0.025561928886897445,1.0
227728_at,0.0004197099886193533,0.026195940214341486,1.0
227740_at,0.0007396356704063233,0.03833135571513339,1.0
227742_at,0.0001222898227882962,0.012221453296309836,1.0
227767_at,3.00812171724165e-06,0.0015515948574545964,1.0
227856_at,0.0003996815511429543,0.025561928886897445,1.0
227873_at,0.000485440064163069,0.029081571184866564,1.0
227942_s_at,9.88362020068818e-06,0.0028421069378872644,1.0
228073_at,0.0006295858206741177,0.03428546289378226,1.0
228098_s_at,7.595620625905193e-05,0.008969558482102947,1.0
228151_at,0.00034125800132694045,0.02384980009984507,1.0
228204_at,0.00024546247274123836,0.019299139066294234,1.0
228214_at,9.116618547521387e-05,0.009870319189816472,1.0
228220_at,0.0004702061815594923,0.028611253321168255,1.0
228222_at,0.0001270664652565399,0.012540359183937397,1.0
228241_at,6.505265643578554e-09,8.891884976566436e-05,1.0
228245_s_at,1.315834612676099e-05,0.003286343676578576,1.0
228254_at,2.663468996916833e-05,0.00475453975648326,1.0
228273_at,0.0006666402356198341,0.035804081417008284,1.0
228303_at,0.000331175379420688,0.023363888864291766,1.0
228390_at,7.110181985977615e-05,0.008600646019542612,1.0
228401_at,0.0007248107254876242,0.03770601942534334,1.0
228454_at,3.4300703102288285e-05,0.005456003241843955,1.0
228545_at,0.0006886443822000676,0.03644596240166605,1.0
228554_at,0.0002791965173651628,0.020882448135349216,1.0
228559_at,8.989239797751314e-07,0.0009631928828867648,1.0
228708_at,2.636258031303339e-05,0.00475453975648326,1.0
228725_x_at,0.0005784054145581436,0.03236879840426459,1.0
228729_at,0.0009324653244596464,0.045387938674800184,1.0
228768_at,6.510357535718744e-06,0.0022528721409203942,1.0
228785_at,3.313135960229089e-05,0.00540733458583658,1.0
228927_at,0.0001537941712074936,0.014196426390609397,1.0
228956_at,0.00040487944484400367,0.025561928886897445,1.0
229072_at,0.0002497573597162091,0.019477827335806205,1.0
229097_at,0.0006842688867849803,0.036428823159658036,1.0
229128_s_at,1.7883577686128495e-05,0.003983114574037478,1.0
229150_at,1.8541559518642495e-06,0.001235074433214918,1.0
229394_s_at,3.217899122769594e-05,0.005315366602339201,1.0
229580_at,0.0009389451624440047,0.04559220848723442,1.0
229665_at,0.00040487944484400367,0.025561928886897445,1.0
229666_s_at,0.0004874051703124503,0.029081571184866564,1.0
229700_at,5.889527598409969e-05,0.007722060466260552,1.0
229711_s_at,0.0006591443686912845,0.035471179486413366,1.0
229900_at,0.00040487944484400367,0.025561928886897445,1.0
229983_at,0.0006907733332339714,0.03645562933838551,1.0
230078_at,7.50444937400783e-05,0.008919690641823437,1.0
230472_at,0.0003561716402921172,0.02448342672802264,1.0
230518_at,0.00010258939979877573,0.010786683526919352,1.0
230645_at,0.0008408333715696251,0.04211977505870943,1.0
230653_at,0.0004802465028364389,0.02907804821991395,1.0
230656_s_at,6.737881881432497e-05,0.008278509929602737,1.0
230788_at,2.0597926855871376e-05,0.0041865860626199534,1.0
230791_at,3.373626558277973e-06,0.001645626171387262,1.0
231713_s_at,0.0009330780625601355,0.045387938674800184,1.0
232210_at,0.0005265139088408379,0.030238600804488248,1.0
232333_at,0.00040487944484400367,0.025561928886897445,1.0
232653_at,0.00015078825390718212,0.013973470817585055,1.0
233124_s_at,0.000330430670612785,0.023363888864291766,1.0
233498_at,0.0005149489934775423,0.030092837163928122,1.0
233656_s_at,3.618901301289271e-07,0.0005819512607293851,1.0
233955_x_at,1.2005925152526795e-06,0.001098535811263488,1.0
234107_s_at,0.0002748786690460773,0.020615900178455798,1.0
234723_x_at,0.0001564768603041004,0.014330606929860452,1.0
234863_x_at,0.0004874051703124503,0.029081571184866564,1.0
235046_at,0.0003732905000559008,0.025385146878801463,1.0
235075_at,9.108182536767051e-05,0.009870319189816472,1.0
235141_at,0.0010560579259736008,0.04969244372620639,1.0
235144_at,0.0003925524433757293,0.025561928886897445,1.0
235165_at,1.4562213061905623e-05,0.003517227567293261,1.0
235242_at,0.0002611060387048465,0.02005052340756669,1.0
235266_at,6.25624451654394e-05,0.007992060022010278,1.0
235371_at,0.0009034581702569051,0.04430186139802358,1.0
235457_at,0.0004782720338596638,0.028990602495872635,1.0
235615_at,2.8099951100588918e-05,0.004924246238540702,1.0
235747_at,0.0007776568846088605,0.039848538112454965,1.0
235786_at,0.000331175379420688,0.023363888864291766,1.0
235911_at,4.0972124120094606e-06,0.0017528039660277108,1.0
236194_at,7.282709345008174e-05,0.008751255679963118,1.0
237086_at,2.6870649926901277e-05,0.00475453975648326,1.0
237339_at,3.942413904009248e-05,0.005963612494359675,1.0
238077_at,3.538722668120751e-05,0.005575782763098042,1.0
238761_at,0.0004025706230919113,0.025561928886897445,1.0
238762_at,0.0001392659770634987,0.013288599120325989,1.0
239069_s_at,0.0009164457872984236,0.0448144761493108,1.0
239597_at,9.463007858929345e-06,0.002766791201534556,1.0
239742_at,0.0010015630603181834,0.04765923439764724,1.0
241303_x_at,0.0006716671647206807,0.036003335520689426,1.0
241342_at,1.8512105314784425e-06,0.001235074433214918,1.0
241763_s_at,0.00040487944484400367,0.025561928886897445,1.0
241955_at,0.0010311976164427148,0.048772257507790163,1.0
242323_at,0.0005357578482024814,0.03054490130393188,1.0
242352_at,9.529867070688772e-06,0.002771518521754833,1.0
242405_at,1.97497007741581e-05,0.0040905121450992765,1.0
242467_at,6.153022287788613e-05,0.007917322496843345,1.0
243030_at,0.0008154998025922971,0.04115456653943086,1.0
243249_at,0.0006314541711261496,0.03431884374385907,1.0
243648_at,0.00010674842855331316,0.011095951199909498,1.0
244287_at,0.0002719712076200607,0.02053870963622489,1.0
244414_at,5.6483275223519716e-05,0.007495687070014419,1.0
31807_at,7.514152557356359e-06,0.0024166840651379936,1.0
35666_at,5.468836822421019e-05,0.007364745154331754,1.0
41660_at,2.6545214005889626e-05,0.00475453975648326,1.0
43977_at,0.00022690129750091963,0.01813717608313272,1.0
48808_at,0.0008325235518457549,0.041875092177706214,1.0
55081_at,0.0003536708171014056,0.02442451922455895,1.0
57163_at,0.0002203416512499517,0.017794947979455113,1.0
